"Dist Code","Year","State Code","State Name","Dist Name","Crop Name","Area (1000 ha)","Production (1000 tons)","Yield (Kg per ha)"
2,2004,14,"Chhattisgarh","Bastar","Wheat",2.17,3.21,1479.26
2,2005,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2005,14,"Chhattisgarh","Bastar","Maize",30.19,49.74,1647.57
2,2005,14,"Chhattisgarh","Bastar","Rice",635.47,788.65,1241.05
2,2005,14,"Chhattisgarh","Bastar","Wheat",2.17,3.21,1479.26
2,2006,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2006,14,"Chhattisgarh","Bastar","Maize",31.15,41.19,1322.31
2,2006,14,"Chhattisgarh","Bastar","Rice",546.54,836.54,1530.61
2,2006,14,"Chhattisgarh","Bastar","Wheat",1.92,3.2,1666.67
2,2007,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2007,14,"Chhattisgarh","Bastar","Maize",32.66,59.39,1818.43
2,2007,14,"Chhattisgarh","Bastar","Rice",626.07,927.73,1481.83
2,2007,14,"Chhattisgarh","Bastar","Wheat",1.68,3.31,1970.24
2,2008,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2008,14,"Chhattisgarh","Bastar","Maize",33.41,53.87,1612.39
2,2008,14,"Chhattisgarh","Bastar","Rice",627.78,729.33,1161.76
2,2008,14,"Chhattisgarh","Bastar","Wheat",1.71,2.6,1520.47
2,2009,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2009,14,"Chhattisgarh","Bastar","Maize",34.77,61.36,1764.74
2,2009,14,"Chhattisgarh","Bastar","Rice",626.66,682.46,1089.04
2,2009,14,"Chhattisgarh","Bastar","Wheat",1.64,2.95,1798.78
2,2010,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2010,14,"Chhattisgarh","Bastar","Maize",35.7,72.3,2025.21
2,2010,14,"Chhattisgarh","Bastar","Rice",621.89,1184.98,1905.45
2,2010,14,"Chhattisgarh","Bastar","Wheat",1.6,3.2,2000.0
2,2011,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2011,14,"Chhattisgarh","Bastar","Maize",40.16,82.85,2063.0
2,2011,14,"Chhattisgarh","Bastar","Rice",627.73,772.88,1231.23
2,2011,14,"Chhattisgarh","Bastar","Wheat",1.33,2.49,1872.18
2,2012,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2012,14,"Chhattisgarh","Bastar","Maize",41.04,84.27,2053.36
2,2012,14,"Chhattisgarh","Bastar","Rice",637.8,1341.33,2103.06
2,2012,14,"Chhattisgarh","Bastar","Wheat",1.25,2.47,1976.0
2,2013,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2013,14,"Chhattisgarh","Bastar","Maize",42.38,99.48,2347.33
2,2013,14,"Chhattisgarh","Bastar","Rice",642.79,1265.91,1969.4
2,2013,14,"Chhattisgarh","Bastar","Wheat",0.97,1.75,1804.12
2,2014,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2014,14,"Chhattisgarh","Bastar","Maize",43.1,86.93,2016.94
2,2014,14,"Chhattisgarh","Bastar","Rice",646.7,1377.04,2129.33
2,2014,14,"Chhattisgarh","Bastar","Wheat",0.81,1.86,2296.3
2,2015,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2015,14,"Chhattisgarh","Bastar","Maize",41.36,88.98,2151.35
2,2015,14,"Chhattisgarh","Bastar","Rice",644.56,664.46,1030.87
2,2015,14,"Chhattisgarh","Bastar","Wheat",0.84,1.75,2083.33
2,2016,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2016,14,"Chhattisgarh","Bastar","Maize",41.5,123.66,2979.5
2,2016,14,"Chhattisgarh","Bastar","Rice",656.26,1294.97,1973.24
2,2016,14,"Chhattisgarh","Bastar","Wheat",0.67,1.53,2265.58
2,2017,14,"Chhattisgarh","Bastar","Barley",0.0,0.0,0.0
2,2017,14,"Chhattisgarh","Bastar","Maize",41.94,120.22,2866.36
2,2017,14,"Chhattisgarh","Bastar","Rice",660.36,801.82,1214.23
2,2017,14,"Chhattisgarh","Bastar","Wheat",1.24,2.22,1783.13
3,1966,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1966,14,"Chhattisgarh","Raipur","Maize",1.0,1.0,1000.0
3,1966,14,"Chhattisgarh","Raipur","Rice",717.0,469.0,654.11
3,1966,14,"Chhattisgarh","Raipur","Wheat",6.0,2.0,333.33
3,1967,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1967,14,"Chhattisgarh","Raipur","Maize",1.0,1.0,1000.0
3,1967,14,"Chhattisgarh","Raipur","Rice",726.0,625.0,860.88
3,1967,14,"Chhattisgarh","Raipur","Wheat",9.0,4.0,444.44
3,1968,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1968,14,"Chhattisgarh","Raipur","Maize",1.0,1.0,1000.0
3,1968,14,"Chhattisgarh","Raipur","Rice",731.5,630.0,861.24
3,1968,14,"Chhattisgarh","Raipur","Wheat",9.5,4.0,421.05
3,1969,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1969,14,"Chhattisgarh","Raipur","Maize",1.0,0.7,700.0
3,1969,14,"Chhattisgarh","Raipur","Rice",735.2,671.2,912.95
3,1969,14,"Chhattisgarh","Raipur","Wheat",7.6,3.4,447.37
3,1970,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1970,14,"Chhattisgarh","Raipur","Maize",1.0,1.4,1400.0
3,1970,14,"Chhattisgarh","Raipur","Rice",743.0,898.5,1209.29
3,1970,14,"Chhattisgarh","Raipur","Wheat",7.9,4.8,607.59
3,1971,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1971,14,"Chhattisgarh","Raipur","Maize",0.9,1.1,1222.22
3,1971,14,"Chhattisgarh","Raipur","Rice",753.2,699.8,929.1
3,1971,14,"Chhattisgarh","Raipur","Wheat",7.9,4.9,620.25
3,1972,14,"Chhattisgarh","Raipur","Barley",0.1,0.0,0.0
3,1972,14,"Chhattisgarh","Raipur","Maize",0.9,1.1,1222.22
3,1972,14,"Chhattisgarh","Raipur","Rice",762.1,687.9,902.64
3,1972,14,"Chhattisgarh","Raipur","Wheat",11.4,5.7,500.0
3,1973,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1973,14,"Chhattisgarh","Raipur","Maize",0.9,1.0,1111.11
3,1973,14,"Chhattisgarh","Raipur","Rice",771.8,669.5,867.45
3,1973,14,"Chhattisgarh","Raipur","Wheat",13.3,7.6,571.43
3,1974,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1974,14,"Chhattisgarh","Raipur","Maize",0.9,0.8,888.89
3,1974,14,"Chhattisgarh","Raipur","Rice",770.1,415.6,539.67
3,1974,14,"Chhattisgarh","Raipur","Wheat",13.5,7.6,562.96
3,1975,14,"Chhattisgarh","Raipur","Barley",0.1,0.0,0.0
3,1975,14,"Chhattisgarh","Raipur","Maize",1.1,1.1,1000.0
3,1975,14,"Chhattisgarh","Raipur","Rice",774.7,685.2,884.47
3,1975,14,"Chhattisgarh","Raipur","Wheat",27.4,12.2,445.26
3,1976,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1976,14,"Chhattisgarh","Raipur","Maize",1.0,0.9,900.0
3,1976,14,"Chhattisgarh","Raipur","Rice",775.2,578.6,746.39
3,1976,14,"Chhattisgarh","Raipur","Wheat",21.2,8.4,396.23
3,1977,14,"Chhattisgarh","Raipur","Barley",0.1,0.1,1000.0
3,1977,14,"Chhattisgarh","Raipur","Maize",1.0,0.9,900.0
3,1977,14,"Chhattisgarh","Raipur","Rice",782.5,904.0,1155.27
3,1977,14,"Chhattisgarh","Raipur","Wheat",27.6,17.9,648.55
3,1978,14,"Chhattisgarh","Raipur","Barley",0.1,0.0,0.0
3,1978,14,"Chhattisgarh","Raipur","Maize",0.9,0.8,888.89
3,1978,14,"Chhattisgarh","Raipur","Rice",792.7,686.0,865.4
3,1978,14,"Chhattisgarh","Raipur","Wheat",20.0,20.5,1025.0
3,1979,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1979,14,"Chhattisgarh","Raipur","Maize",0.9,0.6,666.67
3,1979,14,"Chhattisgarh","Raipur","Rice",795.0,420.2,528.55
3,1979,14,"Chhattisgarh","Raipur","Wheat",14.0,10.0,714.29
3,1980,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1980,14,"Chhattisgarh","Raipur","Maize",0.8,0.6,750.0
3,1980,14,"Chhattisgarh","Raipur","Rice",812.4,724.7,892.05
3,1980,14,"Chhattisgarh","Raipur","Wheat",16.7,19.2,1149.7
3,1981,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1981,14,"Chhattisgarh","Raipur","Maize",0.8,0.8,1000.0
3,1981,14,"Chhattisgarh","Raipur","Rice",799.6,791.5,989.87
3,1981,14,"Chhattisgarh","Raipur","Wheat",17.1,17.2,1005.85
3,1982,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1982,14,"Chhattisgarh","Raipur","Maize",0.8,0.6,750.0
3,1982,14,"Chhattisgarh","Raipur","Rice",798.9,617.0,772.31
3,1982,14,"Chhattisgarh","Raipur","Wheat",16.0,17.4,1087.5
3,1983,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1983,14,"Chhattisgarh","Raipur","Maize",0.8,0.9,1125.0
3,1983,14,"Chhattisgarh","Raipur","Rice",802.5,988.8,1232.15
3,1983,14,"Chhattisgarh","Raipur","Wheat",16.7,10.7,640.72
3,1984,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1984,14,"Chhattisgarh","Raipur","Maize",0.9,1.1,1222.22
3,1984,14,"Chhattisgarh","Raipur","Rice",804.0,924.3,1149.63
3,1984,14,"Chhattisgarh","Raipur","Wheat",16.4,11.9,725.61
3,1985,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1985,14,"Chhattisgarh","Raipur","Maize",0.9,0.8,888.89
3,1985,14,"Chhattisgarh","Raipur","Rice",821.7,1304.3,1587.32
3,1985,14,"Chhattisgarh","Raipur","Wheat",17.6,12.3,698.86
3,1986,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1986,14,"Chhattisgarh","Raipur","Maize",1.0,1.0,1000.0
3,1986,14,"Chhattisgarh","Raipur","Rice",818.0,809.0,989.0
3,1986,14,"Chhattisgarh","Raipur","Wheat",18.0,20.0,1111.11
3,1987,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1987,14,"Chhattisgarh","Raipur","Maize",1.0,1.0,1000.0
3,1987,14,"Chhattisgarh","Raipur","Rice",822.0,1012.0,1231.14
3,1987,14,"Chhattisgarh","Raipur","Wheat",17.0,16.0,941.18
3,1988,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1988,14,"Chhattisgarh","Raipur","Maize",0.9,0.7,777.78
3,1988,14,"Chhattisgarh","Raipur","Rice",827.9,850.1,1026.81
3,1988,14,"Chhattisgarh","Raipur","Wheat",19.5,13.7,702.56
3,1989,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1989,14,"Chhattisgarh","Raipur","Maize",0.9,0.9,1000.0
3,1989,14,"Chhattisgarh","Raipur","Rice",836.1,1186.1,1418.61
3,1989,14,"Chhattisgarh","Raipur","Wheat",16.4,13.1,798.78
3,1990,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1990,14,"Chhattisgarh","Raipur","Maize",0.7,0.6,857.14
3,1990,14,"Chhattisgarh","Raipur","Rice",847.3,1155.0,1363.15
3,1990,14,"Chhattisgarh","Raipur","Wheat",17.0,18.9,1111.76
3,1991,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1991,14,"Chhattisgarh","Raipur","Maize",1.0,0.9,900.0
3,1991,14,"Chhattisgarh","Raipur","Rice",854.1,1218.8,1427.0
3,1991,14,"Chhattisgarh","Raipur","Wheat",15.1,13.7,907.28
3,1992,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1992,14,"Chhattisgarh","Raipur","Maize",1.0,1.4,1400.0
3,1992,14,"Chhattisgarh","Raipur","Rice",858.6,1382.3,1609.95
3,1992,14,"Chhattisgarh","Raipur","Wheat",16.7,16.5,988.02
3,1993,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1993,14,"Chhattisgarh","Raipur","Maize",0.9,1.3,1444.44
3,1993,14,"Chhattisgarh","Raipur","Rice",876.1,1400.1,1598.11
3,1993,14,"Chhattisgarh","Raipur","Wheat",18.9,21.8,1153.44
3,1994,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1994,14,"Chhattisgarh","Raipur","Maize",0.7,0.6,857.14
3,1994,14,"Chhattisgarh","Raipur","Rice",899.7,1303.5,1448.82
3,1994,14,"Chhattisgarh","Raipur","Wheat",18.4,22.4,1217.39
3,1995,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1995,14,"Chhattisgarh","Raipur","Maize",0.7,0.8,1142.86
3,1995,14,"Chhattisgarh","Raipur","Rice",908.4,1314.9,1447.49
3,1995,14,"Chhattisgarh","Raipur","Wheat",15.9,19.5,1226.42
3,1996,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1996,14,"Chhattisgarh","Raipur","Maize",0.8,0.8,1000.0
3,1996,14,"Chhattisgarh","Raipur","Rice",860.4,1448.8,1683.87
3,1996,14,"Chhattisgarh","Raipur","Wheat",14.2,16.7,1176.06
3,1997,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1997,14,"Chhattisgarh","Raipur","Maize",0.8,0.7,875.0
3,1997,14,"Chhattisgarh","Raipur","Rice",918.6,1016.2,1106.25
3,1997,14,"Chhattisgarh","Raipur","Wheat",13.5,13.2,977.78
3,1998,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1998,14,"Chhattisgarh","Raipur","Maize",1.2,1.0,833.33
3,1998,14,"Chhattisgarh","Raipur","Rice",902.0,643.0,712.86
3,1998,14,"Chhattisgarh","Raipur","Wheat",17.8,17.9,1005.62
3,1999,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,1999,14,"Chhattisgarh","Raipur","Maize",0.8,1.0,1250.0
3,1999,14,"Chhattisgarh","Raipur","Rice",950.21,1378.88,1451.13
3,1999,14,"Chhattisgarh","Raipur","Wheat",0.0,0.0,0.0
3,2000,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2000,14,"Chhattisgarh","Raipur","Maize",0.84,0.81,964.29
3,2000,14,"Chhattisgarh","Raipur","Rice",889.78,461.63,518.81
3,2000,14,"Chhattisgarh","Raipur","Wheat",8.11,10.6,1307.03
3,2001,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2001,14,"Chhattisgarh","Raipur","Maize",0.86,0.52,604.65
3,2001,14,"Chhattisgarh","Raipur","Rice",902.62,1120.82,1241.74
3,2001,14,"Chhattisgarh","Raipur","Wheat",15.61,19.63,1257.53
3,2002,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2002,14,"Chhattisgarh","Raipur","Maize",1.03,1.23,1194.17
3,2002,14,"Chhattisgarh","Raipur","Rice",897.85,659.62,734.67
3,2002,14,"Chhattisgarh","Raipur","Wheat",13.19,16.9,1281.27
3,2003,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2003,14,"Chhattisgarh","Raipur","Maize",2.09,2.0,956.94
3,2003,14,"Chhattisgarh","Raipur","Rice",912.53,1316.34,1442.52
3,2003,14,"Chhattisgarh","Raipur","Wheat",16.45,20.28,1232.83
3,2004,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2004,14,"Chhattisgarh","Raipur","Maize",1.24,1.42,1145.16
3,2004,14,"Chhattisgarh","Raipur","Rice",918.33,1147.58,1249.64
3,2004,14,"Chhattisgarh","Raipur","Wheat",14.32,14.85,1037.01
3,2005,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2005,14,"Chhattisgarh","Raipur","Maize",1.24,1.42,1145.16
3,2005,14,"Chhattisgarh","Raipur","Rice",918.33,1147.58,1249.64
3,2005,14,"Chhattisgarh","Raipur","Wheat",14.32,14.85,1037.01
3,2006,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2006,14,"Chhattisgarh","Raipur","Maize",2.61,2.35,900.38
3,2006,14,"Chhattisgarh","Raipur","Rice",918.39,1324.71,1442.43
3,2006,14,"Chhattisgarh","Raipur","Wheat",13.09,12.16,928.95
3,2007,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2007,14,"Chhattisgarh","Raipur","Maize",2.53,2.89,1142.29
3,2007,14,"Chhattisgarh","Raipur","Rice",956.63,1483.28,1550.53
3,2007,14,"Chhattisgarh","Raipur","Wheat",11.42,13.08,1145.36
3,2008,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2008,14,"Chhattisgarh","Raipur","Maize",1.29,1.39,1077.52
3,2008,14,"Chhattisgarh","Raipur","Rice",942.24,1252.38,1329.15
3,2008,14,"Chhattisgarh","Raipur","Wheat",10.82,11.04,1020.33
3,2009,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2009,14,"Chhattisgarh","Raipur","Maize",1.34,2.13,1589.55
3,2009,14,"Chhattisgarh","Raipur","Rice",928.66,1307.24,1407.66
3,2009,14,"Chhattisgarh","Raipur","Wheat",12.67,18.01,1421.47
3,2010,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2010,14,"Chhattisgarh","Raipur","Maize",1.3,1.8,1384.62
3,2010,14,"Chhattisgarh","Raipur","Rice",915.4,1521.13,1661.71
3,2010,14,"Chhattisgarh","Raipur","Wheat",11.3,15.2,1345.13
3,2011,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2011,14,"Chhattisgarh","Raipur","Maize",2.12,3.6,1698.11
3,2011,14,"Chhattisgarh","Raipur","Rice",958.01,1421.37,1483.67
3,2011,14,"Chhattisgarh","Raipur","Wheat",10.54,17.89,1697.34
3,2012,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2012,14,"Chhattisgarh","Raipur","Maize",10.21,17.05,1669.93
3,2012,14,"Chhattisgarh","Raipur","Rice",993.68,1974.69,1987.25
3,2012,14,"Chhattisgarh","Raipur","Wheat",9.76,17.75,1818.65
3,2013,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2013,14,"Chhattisgarh","Raipur","Maize",13.01,22.77,1750.19
3,2013,14,"Chhattisgarh","Raipur","Rice",1009.22,1749.21,1733.23
3,2013,14,"Chhattisgarh","Raipur","Wheat",9.21,15.86,1722.04
3,2014,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2014,14,"Chhattisgarh","Raipur","Maize",14.75,29.67,2011.53
3,2014,14,"Chhattisgarh","Raipur","Rice",1034.99,2127.73,2055.8
3,2014,14,"Chhattisgarh","Raipur","Wheat",10.38,21.24,2046.24
3,2015,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2015,14,"Chhattisgarh","Raipur","Maize",11.14,20.1,1804.31
3,2015,14,"Chhattisgarh","Raipur","Rice",986.91,1412.83,1431.57
3,2015,14,"Chhattisgarh","Raipur","Wheat",10.99,19.3,1756.14
3,2016,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2016,14,"Chhattisgarh","Raipur","Maize",7.1,18.15,2557.48
3,2016,14,"Chhattisgarh","Raipur","Rice",1009.29,2432.48,2410.09
3,2016,14,"Chhattisgarh","Raipur","Wheat",8.8,17.95,2038.28
3,2017,14,"Chhattisgarh","Raipur","Barley",0.0,0.0,0.0
3,2017,14,"Chhattisgarh","Raipur","Maize",6.13,13.67,2228.27
3,2017,14,"Chhattisgarh","Raipur","Rice",959.01,1520.95,1585.96
3,2017,14,"Chhattisgarh","Raipur","Wheat",14.56,23.66,1625.61
4,1966,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.2,400.0
4,1966,14,"Chhattisgarh","Bilaspur","Maize",11.0,12.0,1090.91
4,1966,14,"Chhattisgarh","Bilaspur","Rice",624.0,325.0,520.83
4,1966,14,"Chhattisgarh","Bilaspur","Wheat",18.0,9.0,500.0
4,1967,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.3,600.0
4,1967,14,"Chhattisgarh","Bilaspur","Maize",11.0,15.0,1363.64
4,1967,14,"Chhattisgarh","Bilaspur","Rice",624.0,546.0,875.0
4,1967,14,"Chhattisgarh","Bilaspur","Wheat",19.0,10.0,526.32
4,1968,14,"Chhattisgarh","Bilaspur","Barley",0.8,0.5,625.0
4,1968,14,"Chhattisgarh","Bilaspur","Maize",11.0,10.0,909.09
4,1968,14,"Chhattisgarh","Bilaspur","Rice",629.5,416.0,660.84
4,1968,14,"Chhattisgarh","Bilaspur","Wheat",19.9,12.0,603.02
4,1969,14,"Chhattisgarh","Bilaspur","Barley",0.6,0.4,667.0
4,1969,14,"Chhattisgarh","Bilaspur","Maize",10.9,10.2,935.78
4,1969,14,"Chhattisgarh","Bilaspur","Rice",630.5,453.5,719.27
4,1969,14,"Chhattisgarh","Bilaspur","Wheat",18.8,11.4,606.38
4,1970,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.4,800.0
4,1970,14,"Chhattisgarh","Bilaspur","Maize",10.8,15.4,1425.93
4,1970,14,"Chhattisgarh","Bilaspur","Rice",631.5,587.9,930.96
4,1970,14,"Chhattisgarh","Bilaspur","Wheat",18.7,14.5,775.4
4,1971,14,"Chhattisgarh","Bilaspur","Barley",0.4,0.3,750.0
4,1971,14,"Chhattisgarh","Bilaspur","Maize",10.7,12.8,1196.26
4,1971,14,"Chhattisgarh","Bilaspur","Rice",633.8,564.7,890.98
4,1971,14,"Chhattisgarh","Bilaspur","Wheat",22.6,14.8,654.87
4,1972,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.3,600.0
4,1972,14,"Chhattisgarh","Bilaspur","Maize",10.9,16.2,1486.24
4,1972,14,"Chhattisgarh","Bilaspur","Rice",635.6,534.0,840.15
4,1972,14,"Chhattisgarh","Bilaspur","Wheat",28.0,17.5,625.0
4,1973,14,"Chhattisgarh","Bilaspur","Barley",0.6,0.5,833.0
4,1973,14,"Chhattisgarh","Bilaspur","Maize",10.8,12.0,1111.11
4,1973,14,"Chhattisgarh","Bilaspur","Rice",639.3,497.5,778.19
4,1973,14,"Chhattisgarh","Bilaspur","Wheat",31.6,18.0,569.62
4,1974,14,"Chhattisgarh","Bilaspur","Barley",0.7,0.5,714.0
4,1974,14,"Chhattisgarh","Bilaspur","Maize",10.7,10.7,1000.0
4,1974,14,"Chhattisgarh","Bilaspur","Rice",638.2,489.8,767.47
4,1974,14,"Chhattisgarh","Bilaspur","Wheat",25.9,18.1,698.84
4,1975,14,"Chhattisgarh","Bilaspur","Barley",0.8,0.6,750.0
4,1975,14,"Chhattisgarh","Bilaspur","Maize",10.7,10.8,1009.35
4,1975,14,"Chhattisgarh","Bilaspur","Rice",640.8,646.5,1008.9
4,1975,14,"Chhattisgarh","Bilaspur","Wheat",38.1,22.1,580.05
4,1976,14,"Chhattisgarh","Bilaspur","Barley",4.2,0.2,48.0
4,1976,14,"Chhattisgarh","Bilaspur","Maize",10.9,11.2,1027.52
4,1976,14,"Chhattisgarh","Bilaspur","Rice",643.2,425.0,660.76
4,1976,14,"Chhattisgarh","Bilaspur","Wheat",24.4,10.2,418.03
4,1977,14,"Chhattisgarh","Bilaspur","Barley",0.6,0.6,1000.0
4,1977,14,"Chhattisgarh","Bilaspur","Maize",11.1,8.3,747.75
4,1977,14,"Chhattisgarh","Bilaspur","Rice",647.2,690.4,1066.75
4,1977,14,"Chhattisgarh","Bilaspur","Wheat",31.9,18.0,564.26
4,1978,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.4,800.0
4,1978,14,"Chhattisgarh","Bilaspur","Maize",10.9,10.5,963.3
4,1978,14,"Chhattisgarh","Bilaspur","Rice",652.9,503.3,770.87
4,1978,14,"Chhattisgarh","Bilaspur","Wheat",26.4,19.1,723.48
4,1979,14,"Chhattisgarh","Bilaspur","Barley",0.3,0.1,333.0
4,1979,14,"Chhattisgarh","Bilaspur","Maize",11.0,8.4,763.64
4,1979,14,"Chhattisgarh","Bilaspur","Rice",654.2,217.2,332.01
4,1979,14,"Chhattisgarh","Bilaspur","Wheat",12.7,6.0,472.44
4,1980,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.4,800.0
4,1980,14,"Chhattisgarh","Bilaspur","Maize",11.0,9.8,890.91
4,1980,14,"Chhattisgarh","Bilaspur","Rice",656.8,636.5,969.09
4,1980,14,"Chhattisgarh","Bilaspur","Wheat",26.2,23.2,885.5
4,1981,14,"Chhattisgarh","Bilaspur","Barley",0.4,0.3,750.0
4,1981,14,"Chhattisgarh","Bilaspur","Maize",11.0,10.1,918.18
4,1981,14,"Chhattisgarh","Bilaspur","Rice",658.1,581.4,883.45
4,1981,14,"Chhattisgarh","Bilaspur","Wheat",23.2,18.0,775.86
4,1982,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.3,600.0
4,1982,14,"Chhattisgarh","Bilaspur","Maize",10.0,10.3,1030.0
4,1982,14,"Chhattisgarh","Bilaspur","Rice",650.7,401.2,616.57
4,1982,14,"Chhattisgarh","Bilaspur","Wheat",19.4,14.3,737.11
4,1983,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.4,800.0
4,1983,14,"Chhattisgarh","Bilaspur","Maize",11.0,14.2,1290.91
4,1983,14,"Chhattisgarh","Bilaspur","Rice",662.8,666.8,1006.04
4,1983,14,"Chhattisgarh","Bilaspur","Wheat",21.8,15.0,688.07
4,1984,14,"Chhattisgarh","Bilaspur","Barley",0.7,0.5,714.0
4,1984,14,"Chhattisgarh","Bilaspur","Maize",10.7,11.7,1093.46
4,1984,14,"Chhattisgarh","Bilaspur","Rice",655.2,546.2,833.64
4,1984,14,"Chhattisgarh","Bilaspur","Wheat",16.7,7.8,467.07
4,1985,14,"Chhattisgarh","Bilaspur","Barley",0.7,0.4,571.0
4,1985,14,"Chhattisgarh","Bilaspur","Maize",11.7,12.3,1051.28
4,1985,14,"Chhattisgarh","Bilaspur","Rice",661.2,910.1,1376.44
4,1985,14,"Chhattisgarh","Bilaspur","Wheat",20.7,16.8,811.59
4,1986,14,"Chhattisgarh","Bilaspur","Barley",0.7,0.5,714.0
4,1986,14,"Chhattisgarh","Bilaspur","Maize",12.0,11.0,916.67
4,1986,14,"Chhattisgarh","Bilaspur","Rice",708.0,967.0,1365.82
4,1986,14,"Chhattisgarh","Bilaspur","Wheat",22.0,18.0,818.18
4,1987,14,"Chhattisgarh","Bilaspur","Barley",0.7,0.5,714.0
4,1987,14,"Chhattisgarh","Bilaspur","Maize",12.0,13.0,1083.33
4,1987,14,"Chhattisgarh","Bilaspur","Rice",663.0,716.0,1079.94
4,1987,14,"Chhattisgarh","Bilaspur","Wheat",24.4,17.5,717.21
4,1988,14,"Chhattisgarh","Bilaspur","Barley",0.5,0.3,600.0
4,1988,14,"Chhattisgarh","Bilaspur","Maize",12.0,16.9,1408.33
4,1988,14,"Chhattisgarh","Bilaspur","Rice",647.6,889.1,1372.92
4,1988,14,"Chhattisgarh","Bilaspur","Wheat",24.7,16.2,655.87
4,1989,14,"Chhattisgarh","Bilaspur","Barley",0.4,0.4,1000.0
